Diff_Out_Magnitude X,Diff_Out_Magnitude Y
21134890.3983665,9.698202120784909
22387211.38568343,9.153905308871828
23713737.05661659,8.604748122113767
25118864.31509584,8.050262948833801
26607250.59798814,7.489951956359797
28183829.31264459,6.92328842221928
29853826.18917965,6.34971892264036
31622776.60168385,5.768666499437005
33496543.91578282,5.179534912735086
35481338.92335761,4.581714062750769
37583740.42884448,3.974586627548972
39810717.0553498,3.357535914736989
42169650.3428583,2.729954863900574
44668359.21509639,2.091256065291306
47315125.89614813,1.440882582615366
50118723.36272731,0.7783192893521529
53088444.42309893,0.10310435599811
56234132.51903501,-0.5851595319027802
59566214.35290115,-1.286794679991805
63095734.44801944,-2.002039075976352
66834391.75686158,-2.731038696774688
70794578.43841392,-3.473841799636486
74989420.93324572,-4.23039546900685
79432823.47242829,-5.000544570130529
84139514.16451965,-5.784033125390369
