"dB20(v(""/net6"" ?result ""ac"")) X","dB20(v(""/net6"" ?result ""ac"")) Y","phase(v(""/net6"" ?result ""ac"")) Y"
21827299.12,-9.168757509,0.681162805
21877616.24,-9.168747687,0.682731784
21928049.35,-9.16873782,0.684304371
21978598.73,-9.168727907,0.685880575
22029264.63,-9.168717949,0.687460404
22080047.33,-9.168707944,0.689043865
22130947.1,-9.168697894,0.690630968
22181964.2,-9.168687797,0.69222172
22233098.91,-9.168677653,0.69381613
22284351.49,-9.168667463,0.695414207
22335722.23,-9.168657226,0.697015958
22387211.39,-9.168646941,0.698621393
22438819.24,-9.168636609,0.700230519
22490546.06,-9.16862623,0.701843344
22542392.12,-9.168615802,0.703459879
22594357.7,-9.168605327,0.70508013
22646443.08,-9.168594803,0.706704107
22698648.52,-9.168584231,0.708331817
22750974.31,-9.168573609,0.70996327
22803420.72,-9.168562939,0.711598474
22855988.03,-9.16855222,0.713237438
22908676.53,-9.168541451,0.71488017
22961486.48,-9.168530633,0.716526679
23014418.17,-9.168519764,0.718176973
23067471.89,-9.168508846,0.719831062
23120647.9,-9.168497877,0.721488953
23173946.5,-9.168486858,0.723150656
23227367.96,-9.168475787,0.724816179
23280912.58,-9.168464666,0.726485531
23334580.62,-9.168453494,0.728158721
23388372.39,-9.16844227,0.729835757
23442288.15,-9.168430994,0.731516648
23496328.21,-9.168419666,0.733201404
23550492.84,-9.168408286,0.734890032
23604782.33,-9.168396853,0.736582542
23659196.97,-9.168385368,0.738278943
23713737.06,-9.16837383,0.739979244
23768402.87,-9.168362238,0.741683452
23823194.69,-9.168350593,0.743391579
23878112.83,-9.168338895,0.745103631
23933157.56,-9.168327142,0.746819619
23988329.19,-9.168315335,0.748539552
24043628,-9.168303474,0.750263437
24099054.29,-9.168291558,0.751991285
24154608.34,-9.168279588,0.753723104
24210290.47,-9.168267562,0.755458904
24266100.95,-9.16825548,0.757198693
24322040.09,-9.168243343,0.758942482
24378108.18,-9.16823115,0.760690277
24434305.53,-9.1682189,0.76244209
24490632.42,-9.168206594,0.764197929
24547089.16,-9.168194232,0.765957804
24603676.04,-9.168181812,0.767721723
24660393.37,-9.168169335,0.769489696
24717241.45,-9.168156801,0.771261731
24774220.58,-9.168144208,0.77303784
24831331.05,-9.168131558,0.774818029
24888573.18,-9.168118849,0.77660231
24945947.27,-9.168106082,0.778390691
25003453.62,-9.168093256,0.780183182
25061092.53,-9.168080371,0.781979792
25118864.32,-9.168067426,0.78378053
25176769.28,-9.168054422,0.785585407
25234807.72,-9.168041358,0.78739443
25292979.96,-9.168028233,0.789207611
25351286.3,-9.168015048,0.791024957
25409727.06,-9.168001802,0.79284648
25468302.53,-9.167988495,0.794672188
25527013.03,-9.167975127,0.79650209
25585858.87,-9.167961697,0.798336197
25644840.37,-9.167948205,0.800174519
25703957.83,-9.167934651,0.802017064
25763211.57,-9.167921034,0.803863842
25822601.91,-9.167907355,0.805714863
25882129.15,-9.167893613,0.807570137
25941793.62,-9.167879807,0.809429673
26001595.63,-9.167865937,0.811293482
26061535.5,-9.167852004,0.813161572
26121613.54,-9.167838006,0.815033954
26181830.08,-9.167823944,0.816910637
26242185.43,-9.167809817,0.818791631
26302679.92,-9.167795625,0.820676947
26363313.86,-9.167781367,0.822566593
26424087.57,-9.167767044,0.82446058
26485001.39,-9.167752655,0.826358918
26546055.62,-9.167738199,0.828261617
26607250.6,-9.167723677,0.830168686
26668586.65,-9.167709088,0.832080135
26730064.09,-9.167694431,0.833995975
26791683.25,-9.167679707,0.835916216
26853444.46,-9.167664915,0.837840867
26915348.04,-9.167650055,0.839769938
26977394.32,-9.167635126,0.841703441
27039583.64,-9.167620128,0.843641384
27101916.32,-9.167605062,0.845583778
27164392.69,-9.167589926,0.847530633
27227013.08,-9.16757472,0.84948196
27289777.83,-9.167559444,0.851437767
27352687.26,-9.167544097,0.853398067
27415741.72,-9.16752868,0.855362868
27478941.53,-9.167513192,0.857332182
27542287.03,-9.167497632,0.859306017
27605778.56,-9.167482001,0.861284386
27669416.45,-9.167466297,0.863267298
27733201.05,-9.167450522,0.865254763
27797132.68,-9.167434673,0.867246791
27861211.69,-9.167418751,0.869243394
27925438.41,-9.167402756,0.871244582
27989813.2,-9.167386687,0.873250364
28054336.38,-9.167370545,0.875260752
28119008.3,-9.167354327,0.877275756
28183829.31,-9.167338035,0.879295387
28248799.75,-9.167321668,0.881319654
28313919.96,-9.167305226,0.88334857
28379190.28,-9.167288707,0.885382143
28444611.07,-9.167272113,0.887420385
28510182.68,-9.167255442,0.889463307
28575905.43,-9.167238694,0.891510918
28641779.7,-9.167221869,0.893563231
28707805.82,-9.167204966,0.895620255
28773984.15,-9.167187986,0.897682001
28840315.03,-9.167170927,0.89974848
28906798.82,-9.16715379,0.901819702
28973435.88,-9.167136573,0.903895679
29040226.54,-9.167119277,0.905976422
29107171.18,-9.167101902,0.90806194
29174270.14,-9.167084446,0.910152246
29241523.78,-9.16706691,0.91224735
29308932.45,-9.167049293,0.914347262
29376496.52,-9.167031595,0.916451994
29444216.34,-9.167013816,0.918561557
29512092.27,-9.166995954,0.920675962
29580124.67,-9.16697801,0.922795219
29648313.9,-9.166959984,0.924919341
29716660.32,-9.166941874,0.927048337
29785164.29,-9.166923681,0.929182219
29853826.19,-9.166905404,0.931320998
29922646.37,-9.166887042,0.933464685
29991625.19,-9.166868596,0.935613292
30060763.03,-9.166850065,0.937766829
30130060.24,-9.166831449,0.939925308
30199517.2,-9.166812747,0.94208874
30269134.28,-9.166793959,0.944257136
30338911.84,-9.166775084,0.946430507
30408850.26,-9.166756122,0.948608866
30478949.9,-9.166737073,0.950792222
30549211.13,-9.166717935,0.952980589
30619634.34,-9.16669871,0.955173976
30690219.88,-9.166679396,0.957372395
30760968.15,-9.166659993,0.959575858
30831879.5,-9.166640501,0.961784377
30902954.33,-9.166620919,0.963997962
30974192.99,-9.166601246,0.966216625
31045595.88,-9.166581483,0.968440378
31117163.37,-9.166561629,0.970669232
31188895.84,-9.166541684,0.972903199
31260793.67,-9.166521646,0.975142291
31332857.24,-9.166501516,0.977386519
31405086.94,-9.166481294,0.979635895
31477483.14,-9.166460978,0.98189043
31550046.23,-9.166440568,0.984150136
31622776.6,-9.166420065,0.986415026
31695674.63,-9.166399467,0.98868511
31768740.71,-9.166378774,0.990960401
31841975.22,-9.166357985,0.993240909
31915378.55,-9.166337101,0.995526649
31988951.1,-9.166316121,0.99781763
32062693.25,-9.166295044,1.000113865
32136605.39,-9.16627387,1.002415366
32210687.91,-9.166252598,1.004722145
32284941.22,-9.166231229,1.007034213
32359365.69,-9.16620976,1.009351584
32433961.73,-9.166188193,1.011674268
32508729.74,-9.166166527,1.014002278
32583670.1,-9.16614476,1.016335626
32658783.22,-9.166122894,1.018674324
32734069.49,-9.166100926,1.021018385
32809529.31,-9.166078858,1.023367819
32885163.09,-9.166056688,1.02572264
32960971.22,-9.166034415,1.02808286
33036954.1,-9.16601204,1.030448491
33113112.15,-9.165989562,1.032819546
33189445.76,-9.16596698,1.035196035
33265955.33,-9.165944295,1.037577973
33342641.28,-9.165921504,1.039965371
33419504,-9.165898609,1.042358241
33496543.92,-9.165875608,1.044756597
33573761.42,-9.165852502,1.04716045
33651156.94,-9.165829289,1.049569813
33728730.87,-9.165805968,1.051984698
33806483.62,-9.165782541,1.054405118
33884415.61,-9.165759005,1.056831085
33962527.26,-9.165735361,1.059262613
34040818.97,-9.165711609,1.061699713
34119291.16,-9.165687746,1.064142398
34197944.25,-9.165663774,1.066590681
34276778.65,-9.165639691,1.069044575
34355794.79,-9.165615498,1.071504092
34434993.08,-9.165591193,1.073969245
34514373.93,-9.165566776,1.076440046
34593937.78,-9.165542246,1.078916509
34673685.05,-9.165517604,1.081398646
34753616.14,-9.165492848,1.083886471
34833731.5,-9.165467978,1.086379995
34914031.55,-9.165442993,1.088879233
34994516.7,-9.165417893,1.091384196
35075187.4,-9.165392678,1.093894898
35156044.05,-9.165367346,1.096411352
35237087.1,-9.165341898,1.098933571
35318316.98,-9.165316333,1.101461567
35399734.11,-9.16529065,1.103995355
35481338.92,-9.165264848,1.106534946
35563131.86,-9.165238928,1.109080355
35645113.34,-9.165212888,1.111631593
35727283.82,-9.165186728,1.114188676
35809643.71,-9.165160448,1.116751614
35892193.46,-9.165134047,1.119320423
35974933.52,-9.165107524,1.121895115
36057864.3,-9.165080879,1.124475704
36140986.26,-9.165054112,1.127062202
36224299.84,-9.165027221,1.129654623
36307805.48,-9.165000206,1.132252981
36391503.61,-9.164973066,1.134857289
36475394.69,-9.164945802,1.13746756
36559479.16,-9.164918412,1.140083808
36643757.46,-9.164890896,1.142706047
36728230.05,-9.164863254,1.145334289
36812897.36,-9.164835484,1.147968549
36897759.86,-9.164807586,1.150608839
36982817.98,-9.164779559,1.153255175
37068072.18,-9.164751404,1.155907568
37153522.91,-9.164723119,1.158566034
37239170.63,-9.164694703,1.161230585
37325015.78,-9.164666157,1.163901235
37411058.83,-9.164637479,1.166577999
37497300.22,-9.164608669,1.16926089
37583740.43,-9.164579727,1.171949921
37670379.9,-9.164550651,1.174645107
37757219.09,-9.164521442,1.177346462
37844258.47,-9.164492097,1.180053999
37931498.5,-9.164462618,1.182767732
38018939.63,-9.164433003,1.185487676
38106582.34,-9.164403252,1.188213844
38194427.08,-9.164373363,1.19094625
38282474.33,-9.164343337,1.193684909
38370724.55,-9.164313173,1.196429834
38459178.2,-9.16428287,1.19918104
38547835.77,-9.164252427,1.20193854
38636697.71,-9.164221844,1.20470235
38725764.49,-9.164191121,1.207472483
38815036.6,-9.164160255,1.210248953
38904514.5,-9.164129248,1.213031775
38994198.67,-9.164098098,1.215820963
39084089.58,-9.164066805,1.218616531
39174187.71,-9.164035367,1.221418494
39264493.54,-9.164003785,1.224226866
39355007.55,-9.163972057,1.227041662
39445730.21,-9.163940183,1.229862895
39536662.01,-9.163908163,1.232690582
39627803.43,-9.163875995,1.235524735
39719154.95,-9.163843679,1.238365369
39810717.06,-9.163811214,1.2412125
39902490.24,-9.1637786,1.244066142
39994474.98,-9.163745835,1.246926309
40086671.76,-9.16371292,1.249793016
40179081.08,-9.163679853,1.252666278
40271703.43,-9.163646634,1.255546109
40364539.3,-9.163613262,1.258432525
40457589.17,-9.163579736,1.26132554
40550853.54,-9.163546057,1.264225168
40644332.92,-9.163512222,1.267131426
40738027.78,-9.163478231,1.270044327
40831938.63,-9.163444084,1.272963887
40926065.97,-9.163409779,1.27589012
41020410.3,-9.163375317,1.278823042
41114972.11,-9.163340696,1.281762668
41209751.91,-9.163305916,1.284709012
41304750.2,-9.163270976,1.28766209
41399967.48,-9.163235875,1.290621917
41495404.26,-9.163200612,1.293588508
41591061.05,-9.163165187,1.296561878
41686938.35,-9.163129599,1.299542043
41783036.66,-9.163093847,1.302529017
41879356.51,-9.16305793,1.305522816
41975898.4,-9.163021849,1.308523456
42072662.84,-9.162985601,1.311530951
42169650.34,-9.162949186,1.314545317
42266861.43,-9.162912604,1.317566569
42364296.6,-9.162875853,1.320594724
42461956.39,-9.162838934,1.323629795
42559841.31,-9.162801844,1.3266718
42657951.88,-9.162764584,1.329720753
42756288.62,-9.162727152,1.332776669
42854852.04,-9.162689548,1.335839566
42953642.68,-9.162651771,1.338909457
43052661.05,-9.16261382,1.34198636
43151907.68,-9.162575694,1.345070289
43251383.1,-9.162537393,1.34816126
43351087.84,-9.162498916,1.351259289
43451022.42,-9.162460262,1.354364392
43551187.37,-9.16242143,1.357476585
43651583.22,-9.162382419,1.360595884
43752210.52,-9.162343228,1.363722304
43853069.78,-9.162303858,1.366855862
43954161.54,-9.162264306,1.369996573
44055486.35,-9.162224572,1.373144453
44157044.74,-9.162184655,1.376299519
44258837.24,-9.162144555,1.379461786
44360864.39,-9.16210427,1.382631271
44463126.75,-9.1620638,1.38580799
44565624.84,-9.162023144,1.388991959
44668359.22,-9.161982301,1.392183194
44771330.42,-9.161941269,1.395381711
44874538.99,-9.161900049,1.398587527
44977985.49,-9.161858639,1.401800658
45081670.45,-9.161817039,1.405021121
45185594.44,-9.161775248,1.408248931
45289757.99,-9.161733264,1.411484105
45394161.67,-9.161691087,1.41472666
45498806.01,-9.161648716,1.417976612
45603691.6,-9.16160615,1.421233977
45708818.96,-9.161563388,1.424498773
45814188.67,-9.16152043,1.427771015
45919801.28,-9.161477274,1.43105072
46025657.36,-9.161433919,1.434337906
46131757.46,-9.161390365,1.437632588
46238102.14,-9.161346611,1.440934783
46344691.97,-9.161302656,1.444244509
46451527.52,-9.161258498,1.447561782
46558609.35,-9.161214137,1.450886618
46665938.03,-9.161169572,1.454219035
46773514.13,-9.161124802,1.45755905
46881338.21,-9.161079827,1.460906678
46989410.86,-9.161034644,1.464261939
47097732.64,-9.160989254,1.467624848
47206304.13,-9.160943655,1.470995422
47315125.9,-9.160897846,1.474373678
47424198.53,-9.160851826,1.477759635
47533522.59,-9.160805595,1.481153308
47643098.68,-9.160759152,1.484554715
47752927.37,-9.160712494,1.487963873
47863009.23,-9.160665623,1.4913808
47973344.86,-9.160618535,1.494805512
48083934.84,-9.160571231,1.498238027
48194779.76,-9.16052371,1.501678363
48305880.2,-9.16047597,1.505126536
48417236.76,-9.160428011,1.508582565
48528850.02,-9.160379831,1.512046466
48640720.57,-9.160331429,1.515518257
48752849.01,-9.160282805,1.518997956
48865235.93,-9.160233957,1.52248558
48977881.94,-9.160184885,1.525981147
49090787.62,-9.160135587,1.529484675
49203953.57,-9.160086063,1.53299618
49317380.4,-9.160036311,1.536515682
49431068.7,-9.15998633,1.540043197
49545019.08,-9.159936119,1.543578744
49659232.15,-9.159885678,1.54712234
49773708.5,-9.159835005,1.550674002
49888448.75,-9.159784098,1.55423375
50003453.5,-9.159732958,1.557801601
50118723.36,-9.159681583,1.561377573
50234258.95,-9.159629971,1.564961683
50350060.88,-9.159578122,1.568553951
50466129.76,-9.159526035,1.572154393
50582466.2,-9.159473709,1.575763029
50699070.83,-9.159421141,1.579379876
50815944.26,-9.159368333,1.583004952
50933087.11,-9.159315281,1.586638276
51050500,-9.159261986,1.590279866
51168183.55,-9.159208446,1.59392974
51286138.4,-9.15915466,1.597587917
51404365.16,-9.159100626,1.601254415
51522864.46,-9.159046345,1.604929252
51641636.93,-9.158991813,1.608612447
51760683.2,-9.158937032,1.612304018
51880003.89,-9.158881998,1.616003984
51999599.65,-9.158826711,1.619712363
52119471.11,-9.158771171,1.623429174
52239618.9,-9.158715375,1.627154436
52360043.66,-9.158659323,1.630888167
52480746.02,-9.158603013,1.634630386
52601726.64,-9.158546445,1.638381112
52722986.14,-9.158489617,1.642140363
52844525.18,-9.158432527,1.645908159
52966344.39,-9.158375175,1.649684518
53088444.42,-9.15831756,1.653469459
53210825.93,-9.15825968,1.657263001
53333489.55,-9.158201534,1.661065162
53456435.94,-9.158143121,1.664875963
53579665.75,-9.15808444,1.668695422
53703179.64,-9.158025489,1.672523558
53826978.25,-9.157966267,1.67636039
53951062.25,-9.157906773,1.680205938
54075432.29,-9.157847006,1.68406022
54200089.04,-9.157786964,1.687923256
54325033.15,-9.157726646,1.691795065
54450265.28,-9.157666052,1.695675667
54575786.11,-9.157605179,1.69956508
54701596.29,-9.157544026,1.703463325
54827696.49,-9.157482593,1.70737042
54954087.39,-9.157420877,1.711286385
55080769.64,-9.157358878,1.71521124
55207743.93,-9.157296595,1.719145004
55335010.92,-9.157234025,1.723087697
55462571.3,-9.157171167,1.727039338
55590425.73,-9.157108022,1.730999947
55718574.89,-9.157044586,1.734969543
55847019.47,-9.156980859,1.738948147
55975760.15,-9.156916839,1.742935778
56104797.6,-9.156852525,1.746932456
56234132.52,-9.156787916,1.750938201
56363765.58,-9.15672301,1.754953033
56493697.48,-9.156657806,1.758976972
56623928.9,-9.156592303,1.763010037
56754460.54,-9.156526499,1.767052249
56885293.08,-9.156460393,1.771103627
57016427.23,-9.156393983,1.775164192
57147863.67,-9.156327269,1.779233965
57279603.1,-9.156260248,1.783312964
57411646.22,-9.156192919,1.78740121
57543993.73,-9.156125282,1.791498725
57676646.34,-9.156057333,1.795605527
57809604.74,-9.155989073,1.799721637
57942869.64,-9.1559205,1.803847075
58076441.75,-9.155851612,1.807981863
58210321.78,-9.155782407,1.81212602
58344510.43,-9.155712885,1.816279566
58479008.41,-9.155643044,1.820442523
58613816.45,-9.155572883,1.824614911
58748935.25,-9.155502399,1.828796751
58884365.54,-9.155431592,1.832988062
59020108.02,-9.155360459,1.837188867
59156163.42,-9.155289001,1.841399185
59292532.46,-9.155217214,1.845619037
59429215.86,-9.155145098,1.849848445
59566214.35,-9.155072651,1.854087428
59703528.66,-9.154999871,1.858336008
59841159.51,-9.154926758,1.862594206
59979107.63,-9.154853309,1.866862043
60117373.75,-9.154779523,1.871139539
60255958.61,-9.154705399,1.875426716
60394862.94,-9.154630934,1.879723595
60534087.48,-9.154556128,1.884030197
60673632.96,-9.154480978,1.888346543
60813500.13,-9.154405484,1.892672654
60953689.72,-9.154329643,1.897008551
61094202.49,-9.154253455,1.901354257
61235039.17,-9.154176917,1.905709792
61376200.52,-9.154100027,1.910075177
61517687.27,-9.154022785,1.914450434
61659500.19,-9.153945189,1.918835584
61801640.01,-9.153867237,1.923230649
61944107.51,-9.153788927,1.927635651
62086903.42,-9.153710258,1.93205061
62230028.52,-9.153631229,1.936475549
62373483.55,-9.153551836,1.940910489
62517269.28,-9.15347208,1.945355451
62661386.47,-9.153391958,1.949810459
62805835.88,-9.153311468,1.954275532
62950618.29,-9.15323061,1.958750694
63095734.45,-9.15314938,1.963235966
63241185.14,-9.153067778,1.967731369
63386971.13,-9.152985802,1.972236927
63533093.19,-9.15290345,1.97675266
63679552.09,-9.15282072,1.98127859
63826348.62,-9.152737611,1.985814741
63973483.55,-9.152654121,1.990361133
64120957.66,-9.152570248,1.99491779
64268771.73,-9.152485991,1.999484732
64416926.55,-9.152401347,2.004061983
64565422.9,-9.152316316,2.008649565
64714261.57,-9.152230894,2.0132475
64863443.35,-9.152145081,2.01785581
65012969.03,-9.152058874,2.022474517
65162839.41,-9.151972273,2.027103645
65313055.26,-9.151885274,2.031743215
65463617.41,-9.151797877,2.036393251
65614526.63,-9.151710079,2.041053773
65765783.74,-9.151621879,2.045724806
65917389.52,-9.151533274,2.050406372
66069344.8,-9.151444263,2.055098494
66221650.37,-9.151354845,2.059801193
66374307.04,-9.151265017,2.064514493
66527315.62,-9.151174777,2.069238417
66680676.92,-9.151084123,2.073972988
66834391.76,-9.150993054,2.078718228
66988460.94,-9.150901568,2.08347416
67142885.29,-9.150809663,2.088240808
67297665.63,-9.150717337,2.093018193
67452802.77,-9.150624587,2.09780634
67608297.54,-9.150531413,2.102605272
67764150.76,-9.150437812,2.107415011
67920363.26,-9.150343782,2.11223558
68076935.87,-9.150249321,2.117067004
68233869.41,-9.150154428,2.121909305
68391164.73,-9.150059099,2.126762505
68548822.65,-9.149963335,2.13162663
68706844,-9.149867131,2.136501702
68865229.63,-9.149770487,2.141387744
69023980.38,-9.149673401,2.14628478
69183097.09,-9.14957587,2.151192834
69342580.6,-9.149477892,2.156111928
69502431.76,-9.149379465,2.161042088
69662651.41,-9.149280588,2.165983335
69823240.41,-9.149181258,2.170935694
69984199.6,-9.149081473,2.175899188
70145529.84,-9.148981231,2.180873842
70307231.99,-9.14888053,2.185859679
70469306.9,-9.148779368,2.190856723
70631755.43,-9.148677743,2.195864998
70794578.44,-9.148575653,2.200884527
70957776.8,-9.148473096,2.205915334
71121351.37,-9.148370069,2.210957445
71285303.01,-9.14826657,2.216010882
71449632.61,-9.148162597,2.221075669
71614341.02,-9.148058149,2.226151832
71779429.13,-9.147953223,2.231239393
71944897.8,-9.147847816,2.236338378
72110747.92,-9.147741927,2.24144881
72276980.36,-9.147635553,2.246570713
72443596.01,-9.147528693,2.251704113
72610595.74,-9.147421343,2.256849033
72777980.45,-9.147313503,2.262005498
72945751.03,-9.147205168,2.267173532
73113908.35,-9.147096338,2.27235316
73282453.31,-9.146987011,2.277544406
73451386.82,-9.146877183,2.282747295
73620709.75,-9.146766852,2.287961851
73790423.01,-9.146656017,2.293188099
73960527.51,-9.146544675,2.298426065
74131024.13,-9.146432823,2.303675771
74301913.79,-9.14632046,2.308937244
74473197.39,-9.146207583,2.314210509
74644875.84,-9.146094189,2.319495589
74816950.05,-9.145980277,2.32479251
74989420.93,-9.145865844,2.330101297
75162289.4,-9.145750887,2.335421975
75335556.37,-9.145635405,2.340754569
75509222.77,-9.145519395,2.346099104
75683289.5,-9.145402854,2.351455604
75857757.5,-9.145285781,2.356824096
76032627.69,-9.145168172,2.362204605
76207901,-9.145050025,2.367597155
76383578.36,-9.144931338,2.373001772
76559660.69,-9.144812109,2.378418482
76736148.94,-9.144692334,2.383847309
76913044.03,-9.144572012,2.389288279
77090346.91,-9.14445114,2.394741417
77268058.51,-9.144329716,2.40020675
77446179.78,-9.144207736,2.405684302
77624711.66,-9.144085199,2.411174099
77803655.1,-9.143962102,2.416676166
77983011.05,-9.143838442,2.42219053
78162780.46,-9.143714217,2.427717216
78342964.28,-9.143589425,2.43325625
78523563.46,-9.143464062,2.438807657
78704578.97,-9.143338127,2.444371464
78886011.76,-9.143211616,2.449947696
79067862.8,-9.143084527,2.455536379
79250133.05,-9.142956857,2.461137539
79432823.47,-9.142828605,2.466751202
79615935.04,-9.142699766,2.472377394
79799468.73,-9.142570339,2.478016142
79983425.5,-9.14244032,2.48366747
80167806.34,-9.142309708,2.489331406
80352612.22,-9.142178499,2.495007975
80537844.12,-9.142046691,2.500697204
80723503.02,-9.141914281,2.506399119
80909589.92,-9.141781266,2.512113747
81096105.79,-9.141647644,2.517841113
81283051.62,-9.141513412,2.523581244
81470428.4,-9.141378567,2.529334167
81658237.14,-9.141243106,2.535099908
81846478.81,-9.141107027,2.540878493
82035154.43,-9.140970326,2.54666995
82224264.99,-9.140833002,2.552474304
82413811.5,-9.14069505,2.558291582
82603794.96,-9.140556469,2.564121811
82794216.37,-9.140417256,2.569965018
82985076.75,-9.140277407,2.575821229
83176377.11,-9.140136919,2.581690472
83368118.46,-9.139995791,2.587572772
83560301.82,-9.139854018,2.593468158
83752928.21,-9.139711599,2.599376655
83945998.65,-9.13956853,2.605298291
84139514.16,-9.139424808,2.611233093
84333475.78,-9.13928043,2.617181088
84527884.52,-9.139135394,2.623142303
84722741.41,-9.138989696,2.629116764
84918047.5,-9.138843333,2.6351045
85113803.82,-9.138696303,2.641105537
85310011.4,-9.138548602,2.647119903
85506671.29,-9.138400227,2.653147624
85703784.52,-9.138251176,2.659188729
85901352.15,-9.138101445,2.665243244
86099375.22,-9.137951031,2.671311197
86297854.78,-9.137799931,2.677392616
86496791.88,-9.137648143,2.683487527
86696187.58,-9.137495662,2.689595959
86896042.93,-9.137342486,2.695717938
87096359,-9.137188612,2.701853493
87297136.84,-9.137034036,2.708002651
87498377.52,-9.136878755,2.71416544
87700082.11,-9.136722767,2.720341887
87902251.68,-9.136566068,2.726532021
88104887.3,-9.136408655,2.732735868
88307990.04,-9.136250524,2.738953457
88511560.98,-9.136091673,2.745184816
88715601.2,-9.135932098,2.751429973
88920111.79,-9.135771795,2.757688955
89125093.81,-9.135610763,2.76396179
89330548.37,-9.135448997,2.770248507
89536476.55,-9.135286493,2.776549133
89742879.45,-9.13512325,2.782863697
89949758.15,-9.134959263,2.789192227
90157113.76,-9.134794529,2.79553475
90364947.37,-9.134629044,2.801891296
90573260.09,-9.134462806,2.808261892
90782053.02,-9.134295811,2.814646566
90991327.26,-9.134128055,2.821045348
91201083.94,-9.133959536,2.827458264
91411324.15,-9.133790249,2.833885345
91622049.01,-9.133620192,2.840326617
91833259.65,-9.13344936,2.84678211
92044957.18,-9.133277751,2.853251852
92257142.72,-9.13310536,2.859735872
92469817.39,-9.132932185,2.866234198
92682982.34,-9.132758221,2.872746858
92896638.68,-9.132583466,2.879273882
93110787.55,-9.132407916,2.885815298
93325430.08,-9.132231566,2.892371135
93540567.41,-9.132054415,2.898941421
93756200.69,-9.131876457,2.905526186
93972331.06,-9.131697689,2.912125458
94188959.65,-9.131518109,2.918739266
94406087.63,-9.131337711,2.925367638
94623716.14,-9.131156493,2.932010605
94841846.33,-9.13097445,2.938668195
95060479.37,-9.13079158,2.945340436
95279616.4,-9.130607878,2.952027358
95499258.6,-9.13042334,2.95872899
95719407.13,-9.130237963,2.965445362
95940063.15,-9.130051744,2.972176501
96161227.84,-9.129864678,2.978922438
96382902.36,-9.129676761,2.985683201
96605087.9,-9.12948799,2.99245882
96827785.63,-9.129298361,2.999249325
97050996.72,-9.12910787,3.006054743
97274722.38,-9.128916513,3.012875106
97498963.77,-9.128724287,3.019710442
97723722.1,-9.128531187,3.02656078
97948998.54,-9.12833721,3.03342615
98174794.3,-9.128142351,3.040306582
98401110.58,-9.127946607,3.047202105
98627948.56,-9.127749973,3.054112749
98855309.47,-9.127552447,3.061038542
99083194.49,-9.127354023,3.067979516
99311604.84,-9.127154698,3.074935699
99540541.74,-9.126954468,3.081907121
99770006.38,-9.126753328,3.088893812
100000000,-9.126551275,3.095895801
100230523.8,-9.126348304,3.102913119
100461579,-9.126144412,3.109945795
100693166.9,-9.125939594,3.116993859
100925288.6,-9.125733847,3.124057341
101157945.4,-9.125527165,3.13113627
101391138.6,-9.125319546,3.138230678
101624869.3,-9.125110984,3.145340593
101859138.8,-9.124901475,3.152466046
102093948.4,-9.124691016,3.159607066
102329299.2,-9.124479602,3.166763684
102565192.6,-9.124267229,3.17393593
102801629.8,-9.124053892,3.181123834
103038612,-9.123839587,3.188327427
103276140.6,-9.123624311,3.195546737
103514216.7,-9.123408057,3.202781796
103752841.6,-9.123190823,3.210032634
103992016.6,-9.122972604,3.217299281
104231742.9,-9.122753396,3.224581767
104472021.9,-9.122533193,3.231880122
104712854.8,-9.122311992,3.239194378
104954242.9,-9.122089788,3.246524564
105196187.4,-9.121866577,3.253870711
105438689.6,-9.121642354,3.261232849
105681750.9,-9.121417115,3.268611009
105925372.5,-9.121190855,3.27600522
106169555.7,-9.12096357,3.283415515
106414301.8,-9.120735254,3.290841923
106659612.1,-9.120505905,3.298284474
106905487.9,-9.120275516,3.3057432
107151930.5,-9.120044084,3.313218131
107398941.2,-9.119811603,3.320709298
107646521.4,-9.119578069,3.328216731
107894672.2,-9.119343478,3.335740461
108143395.1,-9.119107824,3.343280519
108392691.4,-9.118871104,3.350836936
108642562.4,-9.118633311,3.358409741
108893009.3,-9.118394442,3.365998967
109144033.6,-9.118154491,3.373604644
109395636.6,-9.117913455,3.381226803
109647819.6,-9.117671327,3.388865474
109900583.9,-9.117428104,3.396520689
110153931,-9.11718378,3.404192478
110407862,-9.11693835,3.411880873
110662378.4,-9.11669181,3.419585904
110917481.5,-9.116444155,3.427307603
111173172.7,-9.116195379,3.435046
111429453.4,-9.115945478,3.442801127
111686324.8,-9.115694447,3.450573014
111943788.3,-9.115442281,3.458361692
112201845.4,-9.115188974,3.466167194
112460497.4,-9.114934522,3.473989549
112719745.6,-9.11467892,3.481828789
112979591.5,-9.114422162,3.489684945
113240036.3,-9.114164243,3.497558049
113501081.6,-9.113905159,3.505448131
113762728.6,-9.113644904,3.513355223
114024978.8,-9.113383473,3.521279356
114287833.5,-9.11312086,3.529220561
114551294.1,-9.112857061,3.53717887
114815362.1,-9.112592071,3.545154313
115080038.9,-9.112325883,3.553146923
115345325.8,-9.112058493,3.56115673
115611224.2,-9.111789895,3.569183766
115877735.6,-9.111520085,3.577228062
116144861.4,-9.111249056,3.58528965
116412602.9,-9.110976803,3.593368561
116680961.7,-9.110703322,3.601464826
116949939.1,-9.110428606,3.609578477
117219536.6,-9.11015265,3.617709546
117489755.5,-9.109875449,3.625858063
117760597.4,-9.109596996,3.63402406
118032063.6,-9.109317288,3.642207569
