Diff_Out_Magnitude X,Diff_Out_Magnitude Y
89125093.81337471,-1.811968314196468
94406087.62859251,-2.544749317459659
100000000.0000002,-3.291328562087421
105925372.5177291,-4.051624691287764
112201845.4301965,-4.825454136100896
118850222.7437021,-5.612533112268856
125892541.1794169,-6.412481859938046
133352143.2163326,-7.224830849420583
141253754.4622757,-8.049028581415099
149623565.6094436,-8.884450547768894
158489319.2461116,-9.730408892209841
167880401.8122563,-10.58616231853645
177827941.0038926,-11.45092583210052
188364908.9489804,-12.3238799622113
199526231.4968883,-13.20417919033836
211348903.983665,-14.09095939371573
223872113.8568344,-14.98334419911771
237137370.566166,-15.88045022167543
251188643.1509585,-16.78139123485019
266072505.9798815,-17.68528137794482
281838293.1264459,-18.59123755602898
298538261.8917965,-19.49838122402159
316227766.0168386,-20.40583977253935
334965439.1578283,-21.31274774870269
354813389.2335762,-22.21824815088377
375837404.2884449,-23.1214940324726
398107170.5534981,-24.02165063574241
421696503.4285831,-24.91789825203251
446683592.1509641,-25.80943596774537
473151258.9614815,-26.69548640618939
501187233.6272734,-27.57530151268215
530884444.2309895,-28.44816935508398
562341325.1903503,-29.31342182592169
595662143.5290117,-30.1704430390535
630957344.4801946,-31.01867811884744
668343917.568616,-31.85764199031647
707945784.3841394,-32.68692770315295
749894209.3324574,-33.50621377030512
794328234.7242832,-34.31526998130796
841395141.6451969,-35.11396116893404
891250938.1337475,-35.90224846879521
944060876.2859254,-36.6801877152954
1000000000.000002,-37.4479247594175
1059253725.177291,-38.20568766562394
1122018454.301966,-38.95377593463937
1188502227.437021,-39.69254709188411
1258925411.79417,-40.42240116296048
1333521432.163327,-41.14376371368419
1412537544.622757,-41.85706825034339
1496235656.094437,-42.56273884637925
1584893192.461117,-43.26117387774704
1678804018.122564,-43.95273170737211
1778279410.038927,-44.63771905946015
1883649089.489805,-45.31638267097453
1995262314.968884,-45.98890460863223
2113489039.836652,-46.65540140798734
2238721138.568345,-47.31592694336645
2371373705.661661,-47.97047869348244
2511886431.509586,-48.61900684866495
2660725059.798816,-49.26142553184766
2818382931.26446,-49.89762529293613
2985382618.917966,-50.52748599485479
3162277660.168386,-51.15088924142512
3349654391.578284,-51.76772959592129
3548133892.335763,-52.37792399095112
3758374042.88445,-52.98141891624228
3981071705.534981,-53.57819516965271
4216965034.285832,-54.16827014768029
4466835921.509642,-54.75169781774348
4731512589.614816,-55.32856664359728
5011872336.272735,-55.89899582149351
5308844442.309896,-56.4631302278739
5623413251.903504,-57.02113448394998
5956621435.290119,-57.57318651606931
6309573444.801948,-58.11947094241166
6683439175.686162,-58.66017255549684
7079457843.841396,-59.19547010442504
7498942093.324576,-59.72553051726472
7943282347.242834,-60.25050364721896
8413951416.451971,-60.7705175789681
8912509381.337477,-61.28567449517261
9440608762.859257,-61.79604707759496
10000000000,-62.30167540191818
