Diff_Out_Transient_Settling X,Diff_Out_Transient_Settling Y
5.41957727095443e-08,0.1999212462015642
5.42057727095443e-08,0.1999213041924414
5.42157727095443e-08,0.1999213620318768
5.42257727095443e-08,0.199921419720154
5.42357727095443e-08,0.1999214772575559
5.424577270954429e-08,0.1999215346443662
5.425577270954429e-08,0.1999215918808678
5.426577270954429e-08,0.1999216489673437
5.427577270954429e-08,0.1999217059040773
5.428577270954429e-08,0.1999217626913512
5.429577270954429e-08,0.1999218193294485
5.430577270954428e-08,0.199921875818652
5.431577270954428e-08,0.1999219321592437
5.432577270954428e-08,0.1999219883515064
5.433577270954428e-08,0.1999220443957225
5.434577270954428e-08,0.1999221002921742
5.435577270954427e-08,0.1999221560411429
5.436577270954427e-08,0.1999222116429108
5.437577270954427e-08,0.1999222670977594
5.438577270954427e-08,0.19992232240597
5.439577270954427e-08,0.1999223775678236
5.440577270954426e-08,0.1999224325836011
5.441577270954426e-08,0.199922487453583
5.442577270954426e-08,0.1999225421780502
5.443577270954426e-08,0.1999225967572822
5.444577270954426e-08,0.1999226511915591
5.445577270954425e-08,0.1999227054811602
5.446577270954425e-08,0.1999227596263645
5.447577270954425e-08,0.1999228136274518
5.448577270954425e-08,0.1999228674847001
5.449577270954425e-08,0.1999229211983877
5.450577270954425e-08,0.1999229747687927
5.451577270954424e-08,0.1999230281961927
5.452577270954424e-08,0.1999230814808648
5.453577270954424e-08,0.1999231346230861
5.454577270954424e-08,0.1999231876231328
5.455577270954424e-08,0.1999232404812811
5.456577270954423e-08,0.1999232931978069
5.457577270954423e-08,0.1999233457729853
5.458577270954423e-08,0.1999233982070914
5.459577270954423e-08,0.1999234505003996
5.460577270954423e-08,0.199923502653184
5.461577270954422e-08,0.1999235546657181
5.462577270954422e-08,0.1999236065382751
5.463577270954422e-08,0.1999236582711277
5.464577270954422e-08,0.1999237098645482
5.465577270954422e-08,0.1999237613188081
5.466577270954421e-08,0.1999238126341792
5.467577270954421e-08,0.1999238638109321
5.468577270954421e-08,0.1999239148493374
5.469577270954421e-08,0.1999239657496642
5.470577270954421e-08,0.1999240165121823
5.471577270954421e-08,0.1999240671371603
5.47257727095442e-08,0.1999241176248664
5.47357727095442e-08,0.1999241679755689
5.47457727095442e-08,0.1999242181895344
5.47557727095442e-08,0.1999242682670298
5.47657727095442e-08,0.1999243182083208
5.477577270954419e-08,0.1999243680136735
5.478577270954419e-08,0.1999244176833526
5.479577270954419e-08,0.1999244672176224
5.480577270954419e-08,0.1999245166167466
5.481577270954419e-08,0.1999245658809887
5.482577270954418e-08,0.1999246150106114
5.483577270954418e-08,0.1999246640058764
5.484577270954418e-08,0.1999247128670453
5.485577270954418e-08,0.1999247615943789
5.486577270954418e-08,0.1999248101881372
5.487577270954418e-08,0.1999248586485803
5.488577270954417e-08,0.199924906975967
5.489577270954417e-08,0.1999249551705552
5.490577270954417e-08,0.1999250032326029
5.491577270954417e-08,0.1999250511623671
5.492577270954417e-08,0.1999250989601044
5.493577270954416e-08,0.1999251466260701
5.494577270954416e-08,0.1999251941605193
5.495577270954416e-08,0.1999252415637066
5.496577270954416e-08,0.199925288835886
5.497577270954416e-08,0.1999253359773105
5.498577270954415e-08,0.1999253829882321
5.499577270954415e-08,0.199925429868903
5.500577270954415e-08,0.1999254766195739
5.501577270954415e-08,0.1999255232404955
5.502577270954415e-08,0.1999255697319172
5.503577270954414e-08,0.1999256160940882
5.504577270954414e-08,0.1999256623272565
5.505577270954414e-08,0.1999257084316701
5.506577270954414e-08,0.1999257544075755
5.507577270954414e-08,0.1999258002552191
5.508577270954414e-08,0.1999258459748462
5.509577270954413e-08,0.1999258915667015
5.510577270954413e-08,0.1999259370310288
5.511577270954413e-08,0.1999259823680717
5.512577270954413e-08,0.1999260275780727
5.513577270954413e-08,0.1999260726612739
5.514577270954412e-08,0.199926117617916
5.515577270954412e-08,0.1999261624482397
5.516577270954412e-08,0.1999262071524844
5.517577270954412e-08,0.1999262517308894
5.518577270954412e-08,0.1999262961836924
5.519577270954411e-08,0.1999263405111311
5.520577270954411e-08,0.1999263847134423
5.521577270954411e-08,0.1999264287908619
5.522577270954411e-08,0.1999264727436251
5.523577270954411e-08,0.1999265165719665
5.524577270954411e-08,0.1999265602761194
5.52557727095441e-08,0.1999266038563172
5.52657727095441e-08,0.1999266473127922
5.52757727095441e-08,0.1999266906457754
5.52857727095441e-08,0.1999267338554982
5.52957727095441e-08,0.1999267769421899
5.530577270954409e-08,0.19992681990608
5.531577270954409e-08,0.199926862747397
5.532577270954409e-08,0.1999269054663688
5.533577270954409e-08,0.1999269480632222
5.534577270954409e-08,0.1999269905381832
5.535577270954408e-08,0.1999270328914776
5.536577270954408e-08,0.19992707512333
5.537577270954408e-08,0.1999271172339643
5.538577270954408e-08,0.1999271592236036
5.539577270954408e-08,0.1999272010924705
5.540577270954407e-08,0.1999272428407864
5.541577270954407e-08,0.1999272844687728
5.542577270954407e-08,0.1999273259766495
5.543577270954407e-08,0.199927367364636
5.544577270954407e-08,0.1999274086329507
5.545577270954407e-08,0.1999274497818118
5.546577270954406e-08,0.1999274908114365
5.547577270954406e-08,0.199927531722041
5.548577270954406e-08,0.1999275725138411
5.549577270954406e-08,0.1999276131870519
5.550577270954406e-08,0.1999276537418874
5.551577270954405e-08,0.199927694178561
5.552577270954405e-08,0.1999277344972856
5.553577270954405e-08,0.1999277746982732
5.554577270954405e-08,0.1999278147817346
5.555577270954405e-08,0.1999278547478807
5.556577270954404e-08,0.1999278945969213
5.557577270954404e-08,0.199927934329065
5.558577270954404e-08,0.1999279739445201
5.559577270954404e-08,0.1999280134434948
5.560577270954404e-08,0.1999280528261951
5.561577270954403e-08,0.1999280920928277
5.562577270954403e-08,0.199928131243598
5.563577270954403e-08,0.1999281702787101
5.564577270954403e-08,0.1999282091983684
5.565577270954403e-08,0.1999282480027759
5.566577270954403e-08,0.1999282866921354
5.567577270954402e-08,0.1999283252666484
5.568577270954402e-08,0.1999283637265162
5.569577270954402e-08,0.1999284020719393
5.570577270954402e-08,0.1999284403031171
5.571577270954402e-08,0.1999284784202486
5.572577270954401e-08,0.1999285164235324
5.573577270954401e-08,0.1999285543131657
5.574577270954401e-08,0.1999285920893459
5.575577270954401e-08,0.199928629752269
5.576577270954401e-08,0.1999286673021305
5.5775772709544e-08,0.1999287047391254
5.5785772709544e-08,0.1999287420634479
5.5795772709544e-08,0.1999287792752914
5.5805772709544e-08,0.1999288163748492
5.5815772709544e-08,0.1999288533623133
5.5825772709544e-08,0.1999288902378747
5.583577270954399e-08,0.199928927001725
5.584577270954399e-08,0.1999289636540544
5.585577270954399e-08,0.1999290001950522
5.586577270954399e-08,0.1999290366249077
5.587577270954399e-08,0.1999290729438092
5.588577270954398e-08,0.1999291091519443
5.589577270954398e-08,0.1999291452495
5.590577270954398e-08,0.1999291812366629
5.591577270954398e-08,0.1999292171136188
5.592577270954398e-08,0.1999292528805526
5.593577270954397e-08,0.1999292885376495
5.594577270954397e-08,0.1999293240850931
5.595577270954397e-08,0.1999293595230669
5.596577270954397e-08,0.1999293948517537
5.597577270954397e-08,0.1999294300713355
5.598577270954396e-08,0.1999294651819945
5.599577270954396e-08,0.1999295001839113
5.600577270954396e-08,0.1999295350772662
5.601577270954396e-08,0.1999295698622395
5.602577270954396e-08,0.1999296045390103
5.603577270954396e-08,0.1999296391077576
5.604577270954395e-08,0.1999296735686596
5.605577270954395e-08,0.199929707921894
5.606577270954395e-08,0.1999297421676379
5.607577270954395e-08,0.1999297763060679
5.608577270954395e-08,0.1999298103373599
5.609577270954394e-08,0.1999298442616898
5.610577270954394e-08,0.199929878079232
5.611577270954394e-08,0.1999299117901613
5.612577270954394e-08,0.1999299453946519
5.613577270954394e-08,0.1999299788928771
5.614577270954393e-08,0.1999300122850101
5.615577270954393e-08,0.1999300455712227
5.616577270954393e-08,0.1999300787516876
5.617577270954393e-08,0.1999301118265763
5.618577270954393e-08,0.1999301447960594
5.619577270954392e-08,0.1999301776603077
5.620577270954392e-08,0.1999302104194913
5.621577270954392e-08,0.1999302430737799
5.622577270954392e-08,0.1999302756233425
5.623577270954392e-08,0.1999303080683479
5.624577270954392e-08,0.1999303404089646
5.625577270954391e-08,0.1999303726453601
5.626577270954391e-08,0.1999304047777021
5.627577270954391e-08,0.1999304368061575
5.628577270954391e-08,0.1999304687308929
5.629577270954391e-08,0.1999305005520748
5.63057727095439e-08,0.1999305322698688
5.63157727095439e-08,0.1999305638844402
5.63257727095439e-08,0.1999305953959541
5.63357727095439e-08,0.1999306268045751
5.63457727095439e-08,0.1999306581104674
5.635577270954389e-08,0.1999306893137948
5.636577270954389e-08,0.1999307204147207
5.637577270954389e-08,0.1999307514134087
5.638577270954389e-08,0.1999307823100211
5.639577270954389e-08,0.1999308131047207
5.640577270954389e-08,0.1999308437976693
5.641577270954388e-08,0.1999308743890288
5.642577270954388e-08,0.1999309048789608
5.643577270954388e-08,0.1999309352676263
5.644577270954388e-08,0.1999309655551859
5.645577270954388e-08,0.1999309957418001
5.646577270954387e-08,0.1999310258276293
5.647577270954387e-08,0.1999310558128334
5.648577270954387e-08,0.1999310856975717
5.649577270954387e-08,0.1999311154820038
5.650577270954387e-08,0.1999311451662888
5.651577270954386e-08,0.1999311747505854
5.652577270954386e-08,0.1999312042350522
5.653577270954386e-08,0.1999312336198473
5.654577270954386e-08,0.1999312629051289
5.655577270954386e-08,0.1999312920910544
5.656577270954385e-08,0.1999313211777816
5.657577270954385e-08,0.1999313501654679
5.658577270954385e-08,0.1999313790542702
5.659577270954385e-08,0.1999314078443453
5.660577270954385e-08,0.1999314365358501
5.661577270954385e-08,0.1999314651289406
5.662577270954384e-08,0.1999314936237737
5.663577270954384e-08,0.199931522020505
5.664577270954384e-08,0.1999315503192909
5.665577270954384e-08,0.1999315785202864
5.666577270954384e-08,0.199931606623647
5.667577270954383e-08,0.1999316346295286
5.668577270954383e-08,0.199931662538086
5.669577270954383e-08,0.1999316903494746
5.670577270954383e-08,0.1999317180638489
5.671577270954383e-08,0.199931745681364
5.672577270954382e-08,0.1999317732021741
5.673577270954382e-08,0.199931800626434
5.674577270954382e-08,0.1999318279542981
5.675577270954382e-08,0.1999318551859206
5.676577270954382e-08,0.1999318823214555
5.677577270954382e-08,0.1999319093610574
5.678577270954381e-08,0.1999319363048799
5.679577270954381e-08,0.1999319631530768
5.680577270954381e-08,0.1999319899058021
5.681577270954381e-08,0.1999320165632094
5.682577270954381e-08,0.1999320431254522
5.68357727095438e-08,0.1999320695926842
5.68457727095438e-08,0.1999320959650587
5.68557727095438e-08,0.1999321222427293
5.68657727095438e-08,0.1999321484258494
5.68757727095438e-08,0.1999321745145727
5.688577270954379e-08,0.1999322005090522
5.689577270954379e-08,0.1999322264094411
5.690577270954379e-08,0.1999322522158929
5.691577270954379e-08,0.1999322779285613
5.692577270954379e-08,0.1999323035475991
5.693577270954378e-08,0.1999323290731595
5.694577270954378e-08,0.1999323545053958
5.695577270954378e-08,0.1999323798444615
5.696577270954378e-08,0.1999324050905098
5.697577270954378e-08,0.1999324302436938
5.698577270954378e-08,0.1999324553041671
5.699577270954377e-08,0.1999324802720834
5.700577270954377e-08,0.1999325051475956
5.701577270954377e-08,0.1999325299308572
5.702577270954377e-08,0.1999325546220216
5.703577270954377e-08,0.1999325792212425
5.704577270954376e-08,0.1999326037286736
5.705577270954376e-08,0.1999326281444683
5.706577270954376e-08,0.1999326524687803
5.707577270954376e-08,0.1999326767017638
5.708577270954376e-08,0.1999327008435725
5.709577270954375e-08,0.1999327248943602
5.710577270954375e-08,0.1999327488542814
5.711577270954375e-08,0.19993277272349
5.712577270954375e-08,0.1999327965021402
5.713577270954375e-08,0.1999328201903866
5.714577270954374e-08,0.1999328437883833
5.715577270954374e-08,0.1999328672962852
5.716577270954374e-08,0.1999328907142471
5.717577270954374e-08,0.1999329140424235
5.718577270954374e-08,0.1999329372809695
5.719577270954374e-08,0.1999329604300403
5.720577270954373e-08,0.1999329834897912
5.721577270954373e-08,0.1999330064603773
5.722577270954373e-08,0.1999330293419542
5.723577270954373e-08,0.1999330521346777
5.724577270954373e-08,0.1999330748387039
5.725577270954372e-08,0.1999330974541885
5.726577270954372e-08,0.1999331199812879
5.727577270954372e-08,0.1999331424201587
5.728577270954372e-08,0.1999331647709568
5.729577270954372e-08,0.1999331870338396
5.730577270954371e-08,0.1999332092089637
5.731577270954371e-08,0.1999332312964863
5.732577270954371e-08,0.1999332532965644
5.733577270954371e-08,0.1999332752093559
5.734577270954371e-08,0.1999332970350183
5.735577270954371e-08,0.1999333187737092
5.73657727095437e-08,0.1999333404255872
5.73757727095437e-08,0.1999333619908105
5.73857727095437e-08,0.1999333834695375
5.73957727095437e-08,0.199933404861927
5.74057727095437e-08,0.1999334261681381
5.741577270954369e-08,0.1999334473883301
5.742577270954369e-08,0.1999334685226622
5.743577270954369e-08,0.1999334895712942
5.744577270954369e-08,0.199933510534386
5.745577270954369e-08,0.1999335314120978
5.746577270954368e-08,0.1999335522045901
5.747577270954368e-08,0.1999335729120235
5.748577270954368e-08,0.1999335935345591
5.749577270954368e-08,0.1999336140723579
5.750577270954368e-08,0.1999336345255813
5.751577270954367e-08,0.1999336548943911
5.752577270954367e-08,0.1999336751789489
5.753577270954367e-08,0.1999336953794172
5.754577270954367e-08,0.1999337154959587
5.755577270954367e-08,0.1999337355287361
5.756577270954367e-08,0.1999337554779121
5.757577270954366e-08,0.1999337753436505
5.758577270954366e-08,0.1999337951261149
5.759577270954366e-08,0.1999338148254687
5.760577270954366e-08,0.1999338344418764
5.761577270954366e-08,0.1999338539755028
5.762577270954365e-08,0.1999338734265121
5.763577270954365e-08,0.19993389279507
5.764577270954365e-08,0.1999339120813415
5.765577270954365e-08,0.1999339312854921
5.766577270954365e-08,0.1999339504076878
5.767577270954364e-08,0.1999339694480951
5.768577270954364e-08,0.1999339884068805
5.769577270954364e-08,0.199934007284211
5.770577270954364e-08,0.1999340260802532
5.771577270954364e-08,0.1999340447951751
5.772577270954363e-08,0.1999340634291443
5.773577270954363e-08,0.1999340819823291
5.774577270954363e-08,0.1999341004548978
5.775577270954363e-08,0.1999341188470192
5.776577270954363e-08,0.1999341371588623
5.777577270954363e-08,0.1999341553905967
5.778577270954362e-08,0.1999341735423917
5.779577270954362e-08,0.1999341916144178
5.780577270954362e-08,0.1999342096068448
5.781577270954362e-08,0.1999342275198439
5.782577270954362e-08,0.1999342453535857
5.783577270954361e-08,0.1999342631082419
5.784577270954361e-08,0.199934280783984
5.785577270954361e-08,0.1999342983809839
5.786577270954361e-08,0.1999343158994138
5.787577270954361e-08,0.1999343333394465
5.78857727095436e-08,0.1999343507012552
5.78957727095436e-08,0.1999343679850129
5.79057727095436e-08,0.199934385190893
5.79157727095436e-08,0.19993440231907
5.79257727095436e-08,0.1999344193697179
5.79357727095436e-08,0.1999344363430114
5.794577270954359e-08,0.1999344532391254
5.795577270954359e-08,0.1999344700582351
5.796577270954359e-08,0.1999344868005163
5.797577270954359e-08,0.1999345034661449
5.798577270954359e-08,0.1999345200552971
5.799577270954358e-08,0.1999345365681495
5.800577270954358e-08,0.1999345530048792
5.801577270954358e-08,0.1999345693656638
5.802577270954358e-08,0.19993458565068
5.803577270954358e-08,0.1999346018601068
5.804577270954357e-08,0.1999346179941218
5.805577270954357e-08,0.199934634052904
5.806577270954357e-08,0.1999346500366319
5.807577270954357e-08,0.1999346659454851
5.808577270954357e-08,0.1999346817796436
5.809577270954356e-08,0.1999346975392865
5.810577270954356e-08,0.1999347132245948
5.811577270954356e-08,0.1999347288357484
5.812577270954356e-08,0.1999347443729286
5.813577270954356e-08,0.1999347598363166
5.814577270954356e-08,0.1999347752260938
5.815577270954355e-08,0.1999347905424422
5.816577270954355e-08,0.1999348057855441
5.817577270954355e-08,0.1999348209555819
5.818577270954355e-08,0.1999348360527383
5.819577270954355e-08,0.1999348510771969
5.820577270954354e-08,0.1999348660291409
5.821577270954354e-08,0.199934880908754
5.822577270954354e-08,0.1999348957162206
5.823577270954354e-08,0.199934910451725
5.824577270954354e-08,0.199934925115452
5.825577270954353e-08,0.1999349397075862
5.826577270954353e-08,0.1999349542283134
5.827577270954353e-08,0.199934968677819
5.828577270954353e-08,0.1999349830562891
5.829577270954353e-08,0.1999349973639098
5.830577270954352e-08,0.199935011600868
5.831577270954352e-08,0.1999350257673501
5.832577270954352e-08,0.1999350398635434
5.833577270954352e-08,0.1999350538896355
5.834577270954352e-08,0.1999350678458142
5.835577270954352e-08,0.1999350817322673
5.836577270954351e-08,0.199935095549183
5.837577270954351e-08,0.19993510929675
5.838577270954351e-08,0.1999351229751573
5.839577270954351e-08,0.1999351365845936
5.840577270954351e-08,0.1999351501252489
5.84157727095435e-08,0.1999351635973126
5.84257727095435e-08,0.1999351770009744
5.84357727095435e-08,0.1999351903364248
5.84457727095435e-08,0.1999352036038543
5.84557727095435e-08,0.1999352168034535
5.846577270954349e-08,0.1999352299354139
5.847577270954349e-08,0.1999352429999264
5.848577270954349e-08,0.1999352559971825
5.849577270954349e-08,0.199935268927374
5.850577270954349e-08,0.1999352817906929
5.851577270954349e-08,0.1999352945873315
5.852577270954348e-08,0.1999353073174824
5.853577270954348e-08,0.1999353199813383
5.854577270954348e-08,0.1999353325790921
5.855577270954348e-08,0.1999353451109372
5.856577270954348e-08,0.1999353575770668
5.857577270954347e-08,0.1999353699776747
5.858577270954347e-08,0.1999353823129547
5.859577270954347e-08,0.1999353945831007
5.860577270954347e-08,0.1999354067883073
5.861577270954347e-08,0.1999354189287691
5.862577270954346e-08,0.1999354310046805
5.863577270954346e-08,0.1999354430162367
5.864577270954346e-08,0.1999354549636326
5.865577270954346e-08,0.1999354668470639
5.866577270954346e-08,0.1999354786667256
5.867577270954345e-08,0.1999354904228137
5.868577270954345e-08,0.1999355021155239
5.869577270954345e-08,0.1999355137450525
5.870577270954345e-08,0.1999355253115955
5.871577270954345e-08,0.1999355368153496
5.872577270954345e-08,0.1999355482565111
5.873577270954344e-08,0.1999355596352768
5.874577270954344e-08,0.1999355709518434
5.875577270954344e-08,0.1999355822064086
5.876577270954344e-08,0.1999355933991689
5.877577270954344e-08,0.1999356045303221
5.878577270954343e-08,0.1999356156000657
5.879577270954343e-08,0.1999356266085971
5.880577270954343e-08,0.1999356375561141
5.881577270954343e-08,0.1999356484428146
5.882577270954343e-08,0.1999356592688969
5.883577270954342e-08,0.1999356700345587
5.884577270954342e-08,0.1999356807399985
5.885577270954342e-08,0.1999356913854144
5.886577270954342e-08,0.1999357019710052
5.887577270954342e-08,0.1999357124969693
5.888577270954342e-08,0.1999357229635055
5.889577270954341e-08,0.1999357333708124
5.890577270954341e-08,0.1999357437190891
5.891577270954341e-08,0.199935754008534
5.892577270954341e-08,0.1999357642393466
5.893577270954341e-08,0.1999357744117256
5.89457727095434e-08,0.1999357845258706
5.89557727095434e-08,0.1999357945819807
5.89657727095434e-08,0.1999358045802551
5.89757727095434e-08,0.1999358145208928
5.89857727095434e-08,0.1999358244040937
5.899577270954339e-08,0.1999358342300571
5.900577270954339e-08,0.1999358439989821
5.901577270954339e-08,0.1999358537110685
5.902577270954339e-08,0.1999358633665159
5.903577270954339e-08,0.1999358729655238
5.904577270954338e-08,0.1999358825082918
5.905577270954338e-08,0.1999358919950193
5.906577270954338e-08,0.1999359014259059
5.907577270954338e-08,0.1999359108011511
5.908577270954338e-08,0.1999359201209551
5.909577270954338e-08,0.1999359293855171
5.910577270954337e-08,0.1999359385950368
5.911577270954337e-08,0.1999359477497136
5.912577270954337e-08,0.199935956849747
5.913577270954337e-08,0.1999359658953365
5.914577270954337e-08,0.1999359748866818
5.915577270954336e-08,0.1999359838239823
5.916577270954336e-08,0.1999359927074377
5.917577270954336e-08,0.199936001537247
5.918577270954336e-08,0.1999360103136094
5.919577270954336e-08,0.1999360190367242
5.920577270954335e-08,0.1999360277067909
5.921577270954335e-08,0.1999360363240082
5.922577270954335e-08,0.1999360448885754
5.923577270954335e-08,0.1999360534006915
5.924577270954335e-08,0.1999360618605553
5.925577270954334e-08,0.1999360702683656
5.926577270954334e-08,0.1999360786243211
5.927577270954334e-08,0.1999360869286205
5.928577270954334e-08,0.1999360951814624
5.929577270954334e-08,0.1999361033830449
5.930577270954334e-08,0.1999361115335664
5.931577270954333e-08,0.1999361196332251
5.932577270954333e-08,0.199936127682219
5.933577270954333e-08,0.1999361356807455
5.934577270954333e-08,0.1999361436290034
5.935577270954333e-08,0.1999361515271895
5.936577270954332e-08,0.1999361593755015
5.937577270954332e-08,0.1999361671741366
5.938577270954332e-08,0.1999361749232922
5.939577270954332e-08,0.1999361826231651
5.940577270954332e-08,0.1999361902739525
5.941577270954331e-08,0.1999361978758505
5.942577270954331e-08,0.1999362054290559
5.943577270954331e-08,0.1999362129337646
5.944577270954331e-08,0.1999362203901732
5.945577270954331e-08,0.199936227798477
5.946577270954331e-08,0.1999362351588719
5.94757727095433e-08,0.1999362424715538
5.94857727095433e-08,0.1999362497367176
5.94957727095433e-08,0.1999362569545587
5.95057727095433e-08,0.199936264125272
5.95157727095433e-08,0.1999362712490514
5.952577270954329e-08,0.1999362783260917
5.953577270954329e-08,0.199936285356587
5.954577270954329e-08,0.1999362923407313
5.955577270954329e-08,0.1999362992787178
5.956577270954329e-08,0.1999363061707407
5.957577270954328e-08,0.1999363130169924
5.958577270954328e-08,0.1999363198176662
5.959577270954328e-08,0.1999363265729545
5.960577270954328e-08,0.1999363332830497
5.961577270954328e-08,0.199936339948144
5.962577270954327e-08,0.1999363465684287
5.963577270954327e-08,0.1999363531440956
5.964577270954327e-08,0.199936359675336
5.965577270954327e-08,0.1999363661623407
5.966577270954327e-08,0.1999363726053003
5.967577270954327e-08,0.1999363790044049
5.968577270954326e-08,0.1999363853598447
5.969577270954326e-08,0.1999363916718091
5.970577270954326e-08,0.1999363979404872
5.971577270954326e-08,0.1999364041660684
5.972577270954326e-08,0.1999364103487411
5.973577270954325e-08,0.1999364164886939
5.974577270954325e-08,0.1999364225861143
5.975577270954325e-08,0.1999364286411903
5.976577270954325e-08,0.1999364346541092
5.977577270954325e-08,0.1999364406250577
5.978577270954324e-08,0.199936446554222
5.979577270954324e-08,0.1999364524417889
5.980577270954324e-08,0.1999364582879436
5.981577270954324e-08,0.1999364640928717
5.982577270954324e-08,0.1999364698567584
5.983577270954323e-08,0.1999364755797882
5.984577270954323e-08,0.1999364812621457
5.985577270954323e-08,0.1999364869040143
5.986577270954323e-08,0.1999364925055777
5.987577270954323e-08,0.1999364980670186
5.988577270954323e-08,0.19993650358852
5.989577270954322e-08,0.1999365090702638
5.990577270954322e-08,0.1999365145124321
5.991577270954322e-08,0.1999365199152061
5.992577270954322e-08,0.1999365252787668
5.993577270954322e-08,0.1999365306032945
5.994577270954321e-08,0.1999365358889698
5.995577270954321e-08,0.1999365411359717
5.996577270954321e-08,0.1999365463444798
5.997577270954321e-08,0.1999365515146724
5.998577270954321e-08,0.1999365566467282
5.99957727095432e-08,0.199936561740825
6.00057727095432e-08,0.1999365667971402
6.00157727095432e-08,0.1999365718158507
6.00257727095432e-08,0.1999365767971325
6.00357727095432e-08,0.1999365817411619
6.00457727095432e-08,0.1999365866481143
6.005577270954319e-08,0.1999365915181648
6.006577270954319e-08,0.1999365963514876
6.007577270954319e-08,0.1999366011482571
6.008577270954319e-08,0.1999366059086466
6.009577270954319e-08,0.199936610632829
6.010577270954318e-08,0.1999366153209766
6.011577270954318e-08,0.1999366199732621
6.012577270954318e-08,0.1999366245898562
6.013577270954318e-08,0.1999366291709302
6.014577270954318e-08,0.199936633716655
6.015577270954317e-08,0.1999366382272001
6.016577270954317e-08,0.199936642702735
6.017577270954317e-08,0.1999366471434287
6.018577270954317e-08,0.1999366515494494
6.019577270954317e-08,0.1999366559209648
6.020577270954316e-08,0.1999366602581426
6.021577270954316e-08,0.199936664561149
6.022577270954316e-08,0.1999366688301507
6.023577270954316e-08,0.1999366730653132
6.024577270954316e-08,0.1999366772668014
6.025577270954316e-08,0.1999366814347798
6.026577270954315e-08,0.1999366855694125
6.027577270954315e-08,0.1999366896708629
6.028577270954315e-08,0.199936693739294
6.029577270954315e-08,0.1999366977748682
6.030577270954315e-08,0.1999367017777469
6.031577270954314e-08,0.1999367057480914
6.032577270954314e-08,0.1999367096860623
6.033577270954314e-08,0.1999367135918193
6.034577270954314e-08,0.1999367174655221
6.035577270954314e-08,0.1999367213073293
6.036577270954313e-08,0.1999367251173995
6.037577270954313e-08,0.1999367288958902
6.038577270954313e-08,0.1999367326429584
6.039577270954313e-08,0.1999367363587605
6.040577270954313e-08,0.1999367400434522
6.041577270954312e-08,0.1999367436971889
6.042577270954312e-08,0.1999367473201256
6.043577270954312e-08,0.199936750912416
6.044577270954312e-08,0.1999367544742137
6.045577270954312e-08,0.1999367580056711
6.046577270954312e-08,0.1999367615069406
6.047577270954311e-08,0.1999367649781741
6.048577270954311e-08,0.1999367684195226
6.049577270954311e-08,0.1999367718311365
6.050577270954311e-08,0.1999367752131653
6.051577270954311e-08,0.1999367785657584
6.05257727095431e-08,0.1999367818890641
6.05357727095431e-08,0.19993678518323
6.05457727095431e-08,0.1999367884484038
6.05557727095431e-08,0.199936791684732
6.05657727095431e-08,0.1999367948923603
6.057577270954309e-08,0.1999367980714345
6.058577270954309e-08,0.1999368012220991
6.059577270954309e-08,0.1999368043444982
6.060577270954309e-08,0.1999368074387754
6.061577270954309e-08,0.1999368105050734
6.062577270954309e-08,0.1999368135435342
6.063577270954308e-08,0.1999368165542995
6.064577270954308e-08,0.19993681953751
6.065577270954308e-08,0.1999368224933059
6.066577270954308e-08,0.1999368254218271
6.067577270954308e-08,0.1999368283232125
6.068577270954307e-08,0.1999368311976
6.069577270954307e-08,0.1999368340451275
6.070577270954307e-08,0.199936836865932
6.071577270954307e-08,0.1999368396601497
6.072577270954307e-08,0.1999368424279167
6.073577270954306e-08,0.1999368451693676
6.074577270954306e-08,0.1999368478846367
6.075577270954306e-08,0.1999368505738579
6.076577270954306e-08,0.1999368532371641
6.077577270954306e-08,0.1999368558746876
6.078577270954305e-08,0.1999368584865602
6.079577270954305e-08,0.199936861072913
6.080577270954305e-08,0.1999368636338764
6.081577270954305e-08,0.1999368661695805
6.082577270954305e-08,0.1999368686801539
6.083577270954305e-08,0.1999368711657251
6.084577270954304e-08,0.1999368736264222
6.085577270954304e-08,0.199936876062372
6.086577270954304e-08,0.1999368784737012
6.087577270954304e-08,0.1999368808605353
6.088577270954304e-08,0.1999368832229993
6.089577270954303e-08,0.1999368855612181
6.090577270954303e-08,0.1999368878753149
6.091577270954303e-08,0.1999368901654134
6.092577270954303e-08,0.1999368924316359
6.093577270954303e-08,0.1999368946741041
6.094577270954302e-08,0.1999368968929391
6.095577270954302e-08,0.1999368990882614
6.096577270954302e-08,0.1999369012601906
6.097577270954302e-08,0.1999369034088465
6.098577270954302e-08,0.199936905534347
6.099577270954302e-08,0.1999369076368099
6.100577270954301e-08,0.1999369097163526
6.101577270954301e-08,0.1999369117730914
6.102577270954301e-08,0.1999369138071421
6.103577270954301e-08,0.1999369158186201
6.104577270954301e-08,0.1999369178076397
6.1055772709543e-08,0.1999369197743149
6.1065772709543e-08,0.1999369217187589
6.1075772709543e-08,0.1999369236410841
6.1085772709543e-08,0.1999369255414024
6.1095772709543e-08,0.1999369274198249
6.110577270954299e-08,0.1999369292764624
6.111577270954299e-08,0.1999369311114247
6.112577270954299e-08,0.1999369329248212
6.113577270954299e-08,0.1999369347167601
6.114577270954299e-08,0.1999369364873499
6.115577270954298e-08,0.1999369382366974
6.116577270954298e-08,0.1999369399649095
6.117577270954298e-08,0.1999369416720923
6.118577270954298e-08,0.199936943358351
6.119577270954298e-08,0.1999369450237901
